course_name,absolute_course_url,school,school_absolute_url,subject_name,start_date
Le clarificateur : comprendre les mécanismes de la créativité,https://www.classcentral.com/course/ionis-le-clarificateur-comprendre-les-mecanismes-de-la-creativite-2586,New York University Tandon School of Engineering,https://www.classcentral.com/institution/ionisx,Art & Design Courses,"1st Apr, 2015"
L'explorateur : à la découverte de la créativité,https://www.classcentral.com/course/ionis-l-explorateur-a-la-decouverte-de-la-creativite-2589,New York University Tandon School of Engineering,https://www.classcentral.com/institution/ionisx,Art & Design Courses,"1st Apr, 2015"
Design Thinking,https://www.classcentral.com/course/iversity-design-thinking-1830,New York University Tandon School of Engineering,https://www.classcentral.com/institution/mhmk,Art & Design Courses,"15th Apr, 2015"
"HTML, CSS and JavaScript",https://www.classcentral.com/course/html-css-javascript-4239,UC Berkeley Executive Education,https://www.classcentral.com/university/hkust,Programming Courses,"11th Aug, 2017"
Creando Apps. Aprende a programar aplicaciones móviles,https://www.classcentral.com/course/miriadax-creando-apps-aprende-a-programar-aplicaciones-moviles-9230,UC Berkeley Executive Education,https://www.classcentral.com/university/telefonica,Programming Courses,"11th Sep, 2017"
M034: New Features and Tools in MongoDB 3.4,https://www.classcentral.com/course/mongodb-university-m034-new-features-and-tools-in-mongodb-3-4-8825,UC Berkeley Executive Education,https://www.classcentral.com/subject/programming-and-software-development?page=24,Programming Courses,"12th Sep, 2017"
Medical Biomaterials,https://www.classcentral.com/course/swayam-medical-biomaterials-7985,UC Berkeley Executive Education,https://www.classcentral.com/university/iitm,Engineering Courses,"24th Feb, 2020"
Landscape Architecture and Site Planning - Basic Fundamentals,https://www.classcentral.com/course/swayam-landscape-architecture-and-site-planning-basic-fundamentals-7955,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-kharagpur,Engineering Courses,"24th Feb, 2020"
Steam and Gas Power Systems,https://www.classcentral.com/course/swayam-steam-and-gas-power-systems-7976,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-roorkee,Engineering Courses,"24th Feb, 2020"
National Adaptation Plans: Building Climate Resilience in Agriculture,https://www.classcentral.com/course/independent-national-adaptation-plans-building-climate-resilience-in-agriculture-9979,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/institution/united-nations,Science Courses,"13th Dec, 2017"
Deception Detox - using research methods and statistics to change the world,https://www.classcentral.com/course/deceptiondetox-7328,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/erasmus,Science Courses,"1st Jan, 2018"
Nonlinear Dynamics 1: Geometry of Chaos,https://www.classcentral.com/course/independent-nonlinear-dynamics-1-geometry-of-chaos-2446,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/gatech,Science Courses,"9th Jan, 2018"
Archaeology's Dirty Little Secrets,https://www.classcentral.com/course/secrets-513,Wharton School of the University of Pennsylvania,https://www.classcentral.com/university/brown,Social Sciences Courses,"24th Feb, 2014"
2014 Congressional Elections MOOC,https://www.classcentral.com/course/open-education-by-blackboard-2014-congressional-elections-mooc-1799,Wharton School of the University of Pennsylvania,https://www.classcentral.com/university/pace,Social Sciences Courses,"3rd Mar, 2014"
A Beginner's Guide to Irrational Behavior,https://www.classcentral.com/course/behavioralecon-424,Wharton School of the University of Pennsylvania,https://www.classcentral.com/university/duke,Social Sciences Courses,"11th Mar, 2014"
Marketing enfocado en la estrategia de servicios,https://www.classcentral.com/course/edx-marketing-enfocado-en-la-estrategia-de-servicios-13832,London Business School,https://www.classcentral.com/university/cordoba,Business Courses,Self paced
Accounting Principles for M&A,https://www.classcentral.com/course/edx-accounting-principles-for-m-a-3830,London Business School,https://www.classcentral.com/institution/nyif,Business Courses,Self paced
M&A: Concepts and Theories,https://www.classcentral.com/course/edx-m-a-concepts-and-theories-3831,London Business School,https://www.classcentral.com/institution/nyif,Business Courses,Self paced
Coding - il linguaggio nascosto delle cose,https://www.classcentral.com/course/polimi-open-knowledge-coding-il-linguaggio-nascosto-delle-cose-4980,Columbia Engineering Executive Education,https://www.classcentral.com/university/polimi,Computer Science Courses,"16th Mar, 2020"
Introduction to Machine Learning,https://www.classcentral.com/course/machine-learning-duke-12086,Columbia Engineering Executive Education,https://www.classcentral.com/university/duke,Computer Science Courses,"25th May, 2020"
Introduction to Physical Computing,https://www.classcentral.com/course/an-introduction-to-physical-computing-19560,Columbia Engineering Executive Education,https://www.classcentral.com/university/lancaster,Computer Science Courses,"25th May, 2020"
オンデマンドで行なう動画表現のためのワークショップ (ga034),https://www.classcentral.com/course/gacco--ga034-3562,New York University Tandon School of Engineering,https://www.classcentral.com/university/nihon,Art & Design Courses,"16th Apr, 2015"
Architecture 101 - Part III From Space to Architecture,https://www.classcentral.com/course/iversity-architecture-101-part-iii-from-space-to-architecture-3022,New York University Tandon School of Engineering,https://www.classcentral.com/subject/art-and-design?page=13,Art & Design Courses,"27th Apr, 2015"
Marriage and the Movies: A History,https://www.classcentral.com/course/marriageandmovies-1815,New York University Tandon School of Engineering,https://www.classcentral.com/university/wesleyan,Art & Design Courses,"18th May, 2015"
"Coding in Their Classrooms, Now!",https://www.classcentral.com/course/emma-coding-in-their-classrooms-now-9322,UC Berkeley Executive Education,https://www.classcentral.com/university/urbino,Programming Courses,"18th Sep, 2017"
Learn to Code Electronic Music Tools with Javascript,https://www.classcentral.com/course/futurelearn-learn-to-code-electronic-music-tools-with-javascript-8071,UC Berkeley Executive Education,https://www.classcentral.com/university/goldsmiths,Programming Courses,"18th Sep, 2017"
Introduction to Xamarin.Forms,https://www.classcentral.com/course/edx-introduction-to-xamarin-forms-6319,UC Berkeley Executive Education,https://www.classcentral.com/institution/microsoft,Programming Courses,"1st Oct, 2017"
Failure analysis and Prevention,https://www.classcentral.com/course/swayam-failure-analysis-and-prevention-10048,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-roorkee,Engineering Courses,"24th Feb, 2020"
Metal Cutting and Machine Tools,https://www.classcentral.com/course/swayam-metal-cutting-and-machine-tools-10105,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-kharagpur,Engineering Courses,"24th Feb, 2020"
Gear and Gear Unit Design : Theory and Practice,https://www.classcentral.com/course/swayam-gear-and-gear-unit-design-theory-and-practice-10107,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-kharagpur,Engineering Courses,"24th Feb, 2020"
Human Physiology,https://www.classcentral.com/course/janux-human-physiology-2266,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/ou,Science Courses,"16th Jan, 2018"
Introduction to Water,https://www.classcentral.com/course/janux-introduction-to-water-1588,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/ou,Science Courses,"16th Jan, 2018"
Introduction to Behavioral Science Degree Programs,https://www.classcentral.com/course/canvas-network-introduction-to-behavioral-science-degree-programs-1916,Wharton School of the University of Pennsylvania,https://www.classcentral.com/university/uvu,Social Sciences Courses,"24th Mar, 2014"
Introduction to Education for Sustainability,https://www.classcentral.com/course/canvas-network-introduction-to-education-for-sustainability-1921,Wharton School of the University of Pennsylvania,https://www.classcentral.com/university/clde,Social Sciences Courses,"Mar, 2014"
M&A Concepts and Theories: Advanced Topics,https://www.classcentral.com/course/edx-m-a-concepts-and-theories-advanced-topics-3832,London Business School,https://www.classcentral.com/institution/nyif,Business Courses,Self paced
M&A: Structuring the Deal,https://www.classcentral.com/course/edx-m-a-structuring-the-deal-3833,London Business School,https://www.classcentral.com/institution/nyif,Business Courses,Self paced
Introduction to Conversational Interfaces,https://www.classcentral.com/course/introduction-to-conversational-interfaces-19563,Columbia Engineering Executive Education,https://www.classcentral.com/institution/institute-coding,Computer Science Courses,"25th May, 2020"
Advanced Machine Learning,https://www.classcentral.com/course/edx-advanced-machine-learning-19187,Columbia Engineering Executive Education,https://www.classcentral.com/university/itmo,Computer Science Courses,"26th May, 2020"
Поиск структуры в данных,https://www.classcentral.com/course/unsupervised-learning-5517,Columbia Engineering Executive Education,https://www.classcentral.com/university/mipt,Computer Science Courses,"1st Jun, 2020"
TCM Presents Into the Darkness: Investigating Film Noir,https://www.classcentral.com/course/canvas-network-tcm-presents-into-the-darkness-investigating-film-noir-3632,New York University Tandon School of Engineering,https://www.classcentral.com/university/bsu,Art & Design Courses,"1st Jun, 2015"
Art and Design Fundamentals for High School Students,https://www.classcentral.com/course/canvas-network-art-and-design-fundamentals-for-high-school-students-3270,New York University Tandon School of Engineering,https://www.classcentral.com/university/otis,Art & Design Courses,"8th Jun, 2015"
Aprende a programar en C desde cero,https://www.classcentral.com/course/independent-aprende-a-programar-en-c-desde-cero-9494,UC Berkeley Executive Education,https://www.classcentral.com/university/uji,Programming Courses,"8th Oct, 2017"
Основы дизайна мобильных приложений,https://www.classcentral.com/course/mobile-design-8879,UC Berkeley Executive Education,https://www.classcentral.com/university/mipt,Programming Courses,"9th Oct, 2017"
Convective Heat Transfer,https://www.classcentral.com/course/swayam-convective-heat-transfer-7891,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-roorkee,Engineering Courses,"24th Feb, 2020"
Evolution of Air Interface towards 5G,https://www.classcentral.com/course/swayam-evolution-of-air-interface-towards-5g-12957,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-kharagpur,Engineering Courses,"24th Feb, 2020"
Chemistry Of Main Group Elements,https://www.classcentral.com/course/swayam-chemistry-of-main-group-elements-10078,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iitb,Science Courses,"22nd Jan, 2018"
Transition Metal Organometallic Chemistry: Principles To Applications,https://www.classcentral.com/course/swayam-transition-metal-organometallic-chemistry-principles-to-applications-10047,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iitb,Science Courses,"22nd Jan, 2018"
Advancing Women's Leadership: Own Your Story,https://www.classcentral.com/course/canvas-network-advancing-women-s-leadership-own-your-story-1859,Wharton School of the University of Pennsylvania,https://www.classcentral.com/university/baypath,Social Sciences Courses,"25th Apr, 2014"
The Art and Archaeology of Ancient Nubia,https://www.classcentral.com/course/ancientnubia-1405,Wharton School of the University of Pennsylvania,https://www.classcentral.com/university/emory,Social Sciences Courses,"30th Apr, 2014"
インターネット (ga002),https://www.classcentral.com/course/gacco--ga002-1932,Wharton School of the University of Pennsylvania,https://www.classcentral.com/university/keio,Social Sciences Courses,"19th May, 2014"
M&A: Free Cash Flow (FCF) Modeling,https://www.classcentral.com/course/edx-m-a-free-cash-flow-fcf-modeling-3834,London Business School,https://www.classcentral.com/institution/nyif,Business Courses,Self paced
M&A Professional Certificate Examination,https://www.classcentral.com/course/edx-m-a-professional-certificate-examination-3970,London Business School,https://www.classcentral.com/institution/nyif,Business Courses,Self paced
Analyzing and Visualizing Data with Power BI,https://www.classcentral.com/course/edx-analyzing-and-visualizing-data-with-power-bi-5156,London Business School,https://www.classcentral.com/institution/microsoft,Business Courses,Self paced
Прикладные задачи анализа данных,https://www.classcentral.com/course/data-analysis-applications-5540,Columbia Engineering Executive Education,https://www.classcentral.com/university/mipt,Computer Science Courses,"1st Jun, 2020"
Обучение на размеченных данных,https://www.classcentral.com/course/supervised-learning-5543,Columbia Engineering Executive Education,https://www.classcentral.com/university/mipt,Computer Science Courses,"1st Jun, 2020"
Managing an Agile Team,https://www.classcentral.com/course/managing-team-agile-5564,Columbia Engineering Executive Education,https://www.classcentral.com/university/uva,Computer Science Courses,"1st Jun, 2020"
Fundamentos de la Experiencia del Usuario y Diseño de Interacción,https://www.classcentral.com/course/independent-fundamentos-de-la-experiencia-del-usuario-y-diseno-de-interaccion-4571,New York University Tandon School of Engineering,https://www.classcentral.com/university/galileo,Art & Design Courses,"22nd Jun, 2015"
Human-Computer Interaction Design,https://www.classcentral.com/course/hcidesign-2785,New York University Tandon School of Engineering,https://www.classcentral.com/university/ucsd,Art & Design Courses,"26th Jun, 2015"
Fotografía y Arquitectura,https://www.classcentral.com/course/edcast-fotografia-y-arquitectura-3823,New York University Tandon School of Engineering,https://www.classcentral.com/institution/ooac,Art & Design Courses,"29th Jun, 2015"
Introduction to Cloud Computing,https://www.classcentral.com/course/edx-introduction-to-cloud-computing-3353,UC Berkeley Executive Education,https://www.classcentral.com/institution/ieee,Programming Courses,"18th Oct, 2017"
HTML and CSS Syntax,https://www.classcentral.com/course/udacity-html-and-css-syntax-9622,UC Berkeley Executive Education,https://www.classcentral.com/subject/programming-and-software-development?page=24,Programming Courses,"26th Oct, 2017"
Развитие и карьера дизайнера интерфейсов,https://www.classcentral.com/course/designer-career-8880,UC Berkeley Executive Education,https://www.classcentral.com/university/mipt,Programming Courses,"1st Nov, 2017"
Electric Vehicles - Part 1,https://www.classcentral.com/course/swayam-electric-vehicles-part-1-12960,UC Berkeley Executive Education,https://www.classcentral.com/university/iitd,Engineering Courses,"24th Feb, 2020"
Inspection and Quality Control in Manufacturing,https://www.classcentral.com/course/swayam-inspection-and-quality-control-in-manufacturing-13020,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-roorkee,Engineering Courses,"24th Feb, 2020"
"Mineral Resources: Geology, Exploration, Economics and Environment",https://www.classcentral.com/course/swayam-mineral-resources-geology-exploration-economics-and-environment-10106,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iit-kharagpur,Science Courses,"22nd Jan, 2018"
A Study Guide in Organic Retrosynthesis: Problem Solving Approach,https://www.classcentral.com/course/swayam-a-study-guide-in-organic-retrosynthesis-problem-solving-approach-10109,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iit-kharagpur,Science Courses,"22nd Jan, 2018"
Atomic and Molecular Physics,https://www.classcentral.com/course/swayam-atomic-and-molecular-physics-9893,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iit-kharagpur,Science Courses,"22nd Jan, 2018"
Introduction to Data Analysis using Excel,https://www.classcentral.com/course/edx-introduction-to-data-analysis-using-excel-6544,London Business School,https://www.classcentral.com/institution/microsoft,Business Courses,Self paced
How to Build Bots with SAP Intelligent Robotic Process Automation,https://www.classcentral.com/course/opensap-how-to-build-bots-with-sap-intelligent-robotic-process-automation-17231,London Business School,https://www.classcentral.com/subject/business?page=26,Business Courses,Self paced
Algorithms on Graphs,https://www.classcentral.com/course/algorithms-on-graphs-5479,Columbia Engineering Executive Education,https://www.classcentral.com/university/ucsd,Computer Science Courses,"1st Jun, 2020"
Algorithms on Strings,https://www.classcentral.com/course/algorithms-on-strings-5470,Columbia Engineering Executive Education,https://www.classcentral.com/university/ucsd,Computer Science Courses,"1st Jun, 2020"
Learn to Paint with Len Hend,https://www.classcentral.com/course/openlearning-learn-to-paint-with-len-hend-3754,New York University Tandon School of Engineering,https://www.classcentral.com/subject/art-and-design?page=13,Art & Design Courses,"4th Jul, 2015"
Introducción a la Televisión Digital Interactiva,https://www.classcentral.com/course/independent-introduccion-a-la-television-digital-interactiva-4570,New York University Tandon School of Engineering,https://www.classcentral.com/university/galileo,Art & Design Courses,"9th Jul, 2015"
Interaction Techniques,https://www.classcentral.com/course/interactiontechniques-2786,New York University Tandon School of Engineering,https://www.classcentral.com/university/ucsd,Art & Design Courses,"15th Aug, 2015"
Introdução à Programação: Python para Jornalistas,https://www.classcentral.com/course/independent-introducao-a-programacao-python-para-jornalistas-9758,UC Berkeley Executive Education,https://www.classcentral.com/institution/knightcenter,Programming Courses,"20th Nov, 2017"
软件工程,https://www.classcentral.com/course/se-6082,UC Berkeley Executive Education,https://www.classcentral.com/university/pku,Programming Courses,"4th Dec, 2017"
Bioenergetics of Life Processes,https://www.classcentral.com/course/swayam-bioenergetics-of-life-processes-17530,UC Berkeley Executive Education,https://www.classcentral.com/university/iitk,Engineering Courses,"24th Feb, 2020"
Introduction To Process Modeling In The Membrane Separation Process,https://www.classcentral.com/course/swayam-introduction-to-process-modeling-in-the-membrane-separation-process-17647,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-kharagpur,Engineering Courses,"24th Feb, 2020"
Advanced Biorefinery,https://www.classcentral.com/course/edx-advanced-biorefinery-7340,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/wageningenur,Science Courses,"23rd Jan, 2018"
Principles of Polymer Synthesis,https://www.classcentral.com/course/swayam-principles-of-polymer-synthesis-10076,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iit-kharagpur,Science Courses,"5th Feb, 2018"
Product Manager Interview Preparation,https://www.classcentral.com/course/udacity-product-manager-interview-preparation-19318,London Business School,https://www.classcentral.com/subject/business?page=26,Business Courses,Self paced
Gestão de Projetos de Desenvolvimento,https://www.classcentral.com/course/edx-gestao-de-projetos-de-desenvolvimento-8969,London Business School,https://www.classcentral.com/institution/idb,Business Courses,Self paced
Gestion de projets de développement,https://www.classcentral.com/course/edx-gestion-de-projets-de-developpement-6794,London Business School,https://www.classcentral.com/institution/iadb,Business Courses,Self paced
Advanced Algorithms and Complexity,https://www.classcentral.com/course/advanced-algorithms-and-complexity-5474,Columbia Engineering Executive Education,https://www.classcentral.com/university/ucsd,Computer Science Courses,"1st Jun, 2020"
"Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud",https://www.classcentral.com/course/cloud-applications-2-6309,Columbia Engineering Executive Education,https://www.classcentral.com/university/illinois,Computer Science Courses,"1st Jun, 2020"
رحلة في صناعة الأفلام مع نادين لبكي,https://www.classcentral.com/course/edraak--------2046,New York University Tandon School of Engineering,https://www.classcentral.com/subject/art-and-design?page=13,Art & Design Courses,"24th Aug, 2015"
Introdución a la Cultura Visual: los fundamentos artísticos,https://www.classcentral.com/course/edcast-introducion-a-la-cultura-visual-los-fundamentos-artisticos-3827,New York University Tandon School of Engineering,https://www.classcentral.com/institution/ooac,Art & Design Courses,"1st Sep, 2015"
Understanding Video Games,https://www.classcentral.com/course/uvg-2338,New York University Tandon School of Engineering,https://www.classcentral.com/university/ualberta,Art & Design Courses,"1st Sep, 2015"
Introducción a la programación. Descubre el lenguaje de la era digital.,https://www.classcentral.com/course/miriadax-introduccion-a-la-programacion-descubre-el-lenguaje-de-la-era-digital-6693,UC Berkeley Executive Education,https://www.classcentral.com/university/telefonica,Programming Courses,"19th Dec, 2017"
Introduction to Modern Application Development,https://www.classcentral.com/course/swayam-introduction-to-modern-application-development-7908,UC Berkeley Executive Education,https://www.classcentral.com/university/iitm,Programming Courses,"5th Jan, 2018"
Введение в разработку на Swift,https://www.classcentral.com/course/development-in-swift-9968,UC Berkeley Executive Education,https://www.classcentral.com/university/mipt,Programming Courses,"22nd Jan, 2018"
Introduction to Soft Matter,https://www.classcentral.com/course/swayam-introduction-to-soft-matter-17666,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-bangalore,Engineering Courses,"24th Feb, 2020"
Steel Quality: Role of Secondary Refining and Continuous Casting,https://www.classcentral.com/course/swayam-steel-quality-role-of-secondary-refining-and-continuous-casting-17815,UC Berkeley Executive Education,https://www.classcentral.com/university/iitm,Engineering Courses,"24th Feb, 2020"
VLSI Signal Processing,https://www.classcentral.com/course/swayam-vlsi-signal-processing-17837,UC Berkeley Executive Education,https://www.classcentral.com/university/iit-kharagpur,Engineering Courses,"24th Feb, 2020"
Bio-electrochemistry,https://www.classcentral.com/course/swayam-bio-electrochemistry-10081,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iitk,Science Courses,"5th Feb, 2018"
How The Brain Creates Mind,https://www.classcentral.com/course/swayam-how-the-brain-creates-mind-10110,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iitk,Science Courses,"5th Feb, 2018"
Fundamentals of optical and scanning electron microscopy,https://www.classcentral.com/course/swayam-fundamentals-of-optical-and-scanning-electron-microscopy-5334,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iitm,Science Courses,"5th Feb, 2018"
Project Management for Development,https://www.classcentral.com/course/edx-project-management-for-development-6111,London Business School,https://www.classcentral.com/institution/iadb,Business Courses,Self paced
Inversión Extranjera como Motor del Desarrollo para América Latina y el Caribe,https://www.classcentral.com/course/edx-inversion-extranjera-como-motor-del-desarrollo-para-america-latina-y-el-caribe-9498,London Business School,https://www.classcentral.com/institution/idb,Business Courses,Self paced
Строим роботов и другие устройства на Arduino. От светофора до 3D-принтера,https://www.classcentral.com/course/robots-arduino-4467,Columbia Engineering Executive Education,https://www.classcentral.com/university/mipt,Computer Science Courses,"1st Jun, 2020"
Clasificación de imágenes: ¿cómo reconocer el contenido de una imagen?,https://www.classcentral.com/course/clasificacion-imagenes-4609,Columbia Engineering Executive Education,https://www.classcentral.com/university/uab,Computer Science Courses,"1st Jun, 2020"
الحداثة في الفنون البصرية,https://www.classcentral.com/course/rwaq------1467,New York University Tandon School of Engineering,https://www.classcentral.com/university/pnu-sa,Art & Design Courses,"1st Sep, 2015"
"Beauty, Form & Function: An Exploration of Symmetry",https://www.classcentral.com/course/symmetry-4172,New York University Tandon School of Engineering,https://www.classcentral.com/university/ntu,Art & Design Courses,"Sep, 2015"
Introduction à HTML5 - Animations et jeux,https://www.classcentral.com/course/france-universite-numerique-introduction-a-html5-animations-et-jeux-1881,UC Berkeley Executive Education,https://www.classcentral.com/university/ace,Programming Courses,"29th Jan, 2018"
Beginning Game Programming with C#,https://www.classcentral.com/course/gameprogramming-1031,UC Berkeley Executive Education,https://www.classcentral.com/university/cusystem,Programming Courses,"29th Jan, 2018"
M123: Getting Started with MongoDB Atlas,https://www.classcentral.com/course/mongodb-university-m123-getting-started-with-mongodb-atlas-6838,UC Berkeley Executive Education,https://www.classcentral.com/subject/programming-and-software-development?page=24,Programming Courses,"6th Feb, 2018"
Principes des réseaux de données,https://www.classcentral.com/course/france-universite-numerique-principes-des-reseaux-de-donnees-1501,UC Berkeley Executive Education,https://www.classcentral.com/university/fr-mines-telecom,Engineering Courses,"2nd Mar, 2020"
Pratiques du Dimensionnement en Mécanique - Partie 2,https://www.classcentral.com/course/france-universite-numerique-pratiques-du-dimensionnement-en-mecanique-partie-2-4830,UC Berkeley Executive Education,https://www.classcentral.com/university/paris-saclay,Engineering Courses,"16th Mar, 2020"
High performance ceramic materials,https://www.classcentral.com/course/france-universite-numerique-high-performance-ceramic-materials-4985,UC Berkeley Executive Education,https://www.classcentral.com/university/ensci,Engineering Courses,"30th Mar, 2020"
Optimización del uso de antimicrobianos: Gestión de la resistencia a los antimicrobianos,https://www.classcentral.com/course/futurelearn-optimizacion-del-uso-de-antimicrobianos-gestion-de-la-resistencia-a-los-antimicrobianos-9723,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/dundee,Science Courses,"5th Feb, 2018"
Sustainable Engineering Concepts And Life Cycle Analysis,https://www.classcentral.com/course/swayam-sustainable-engineering-concepts-and-life-cycle-analysis-9921,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iit-kharagpur,Science Courses,"5th Feb, 2018"
Innovation Strategies for Electric Mobility: The StreetScooter Case,https://www.classcentral.com/course/edx-innovation-strategies-for-electric-mobility-the-streetscooter-case-13239,London Business School,https://www.classcentral.com/university/aachen,Business Courses,Self paced
Introducción a la factura electrónica,https://www.classcentral.com/course/edx-introduccion-a-la-factura-electronica-12320,London Business School,https://www.classcentral.com/institution/logyca,Business Courses,Self paced
Алгоритмизация вычислений (Algorithmic computation),https://www.classcentral.com/course/algoritmizacija-vychislenij-6558,Columbia Engineering Executive Education,https://www.classcentral.com/university/hse,Computer Science Courses,"1st Jun, 2020"
機器學習技法 (Machine Learning Techniques),https://www.classcentral.com/course/ntumltwo-2847,Columbia Engineering Executive Education,https://www.classcentral.com/university/taiwan,Computer Science Courses,"1st Jun, 2020"
La dramática en el audiovisual de ficción,https://www.classcentral.com/course/edx-la-dramatica-en-el-audiovisual-de-ficcion-4066,New York University Tandon School of Engineering,https://www.classcentral.com/institution/mexicox,Art & Design Courses,"21st Sep, 2015"
Photography: A Victorian Sensation,https://www.classcentral.com/course/vicphoto-3890,New York University Tandon School of Engineering,https://www.classcentral.com/university/edinburgh,Art & Design Courses,"12th Oct, 2015"
From Point of View to Prototype,https://www.classcentral.com/course/pov-2790,New York University Tandon School of Engineering,https://www.classcentral.com/university/ucsd,Art & Design Courses,"15th Oct, 2015"
"Vídeo de apresentação do MOOC de Desenvolvimento Web com Bootstrap, CodeIgniter e Práticas Ágeis",https://www.classcentral.com/course/miriadax-video-de-apresentacao-do-mooc-de-desenvolvimento-web-com-bootstrap-codeigniter-e-praticas-ageis-10405,UC Berkeley Executive Education,https://www.classcentral.com/university/minas-gerais,Programming Courses,"12th Feb, 2018"
"Desarrollo en HTML5, CSS y Javascript de Apps Web, Android, IOS",https://www.classcentral.com/course/miriadax-desarrollo-en-html5-css-y-javascript-de-apps-web-android-ios-10230,UC Berkeley Executive Education,https://www.classcentral.com/university/upm,Programming Courses,"19th Feb, 2018"
Professional Web Accessibility Auditing Made Easy,https://www.classcentral.com/course/canvas-network-professional-web-accessibility-auditing-made-easy-5174,UC Berkeley Executive Education,https://www.classcentral.com/institution/chang,Programming Courses,"26th Feb, 2018"
Battery Storage Technology: Opportunities and Uses,https://www.classcentral.com/course/battery-storage-applications-12876,UC Berkeley Executive Education,https://www.classcentral.com/institution/innoenergy,Engineering Courses,"30th Mar, 2020"
Cartography,https://www.classcentral.com/course/independent-cartography-8812,UC Berkeley Executive Education,https://www.classcentral.com/institution/esri,Engineering Courses,"22nd Apr, 2020"
Introduction to Molecular Thermodynamics,https://www.classcentral.com/course/swayam-introduction-to-molecular-thermodynamics-10028,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iit-kharagpur,Science Courses,"5th Feb, 2018"
Inductive Couple Plasma Atomic Emission Spectrometry ( ICP-AES) for Pollution Monitoring,https://www.classcentral.com/course/swayam-inductive-couple-plasma-atomic-emission-spectrometry-icp-aes-for-pollution-monitoring-9874,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iit-bangalore,Science Courses,"5th Feb, 2018"
Fundamentals Of Combustion (Part 1),https://www.classcentral.com/course/swayam-fundamentals-of-combustion-part-1-9878,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iitk,Science Courses,"5th Feb, 2018"
China’s Role in Global Tourism Development,https://www.classcentral.com/course/global-tourism-development-trends-13745,London Business School,https://www.classcentral.com/university/nankai,Business Courses,Self paced
Tourism Policy and Planning,https://www.classcentral.com/course/tourism-policy-planning-17258,London Business School,https://www.classcentral.com/university/nankaiu,Business Courses,Self paced
Project Management: Beyond the Basics,https://www.classcentral.com/course/project-management-beyond-the-basics-17226,London Business School,https://www.classcentral.com/university/tou,Business Courses,Self paced
Cloud Networking,https://www.classcentral.com/course/cloudnetworking-2732,Columbia Engineering Executive Education,https://www.classcentral.com/university/illinois,Computer Science Courses,"1st Jun, 2020"
Interprofessional Healthcare Informatics,https://www.classcentral.com/course/newwayhealthcare-657,Columbia Engineering Executive Education,https://www.classcentral.com/university/minnesota,Computer Science Courses,"1st Jun, 2020"
3Dプリンタとデジタルファブリケーション（キャンパス編）(ga041),https://www.classcentral.com/course/gacco-3d--ga041-3864,New York University Tandon School of Engineering,https://www.classcentral.com/university/keio,Art & Design Courses,"20th Oct, 2015"
Marketing5502x: Innovation and Problem Solving through Creativity,https://www.classcentral.com/course/edx-marketing5502x-innovation-and-problem-solving-through-creativity-3347,New York University Tandon School of Engineering,https://www.classcentral.com/university/ubc,Art & Design Courses,"20th Oct, 2015"
Composición musical,https://www.classcentral.com/course/songwritinges-4601,New York University Tandon School of Engineering,https://www.classcentral.com/university/berklee,Art & Design Courses,"Oct, 2015"
Basi di dati,https://www.classcentral.com/course/federica-basi-di-dati-10698,UC Berkeley Executive Education,https://www.classcentral.com/university/university-of-naples,Programming Courses,"7th Mar, 2018"
Tecnologie Digitali per la Comunicazione,https://www.classcentral.com/course/federica-tecnologie-digitali-per-la-comunicazione-7582,UC Berkeley Executive Education,https://www.classcentral.com/university/university-of-naples,Programming Courses,"13th Mar, 2018"
